Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score
394c8e97-b792-4fa9-8d66-88b2394f927d,Inbound,Order Related,Priority delivery,,8ec6d45b-0888-4896-bc1c-f89c2c9498ad,,05/08/2023 23:04,05/08/2023 23:04,05-Aug-23,,,,,Michael Cooper,Ethan Nakamura,Emily Chen,0-30,Evening,5
b72a46db-036d-4648-b7f8-05636142e18a,Inbound,Feedback,UnProfessional Behaviour,,f5bca5d3-4890-4f62-89b8-36b9a6f683e5,,06/08/2023 05:59,06/08/2023 06:00,06-Aug-23,,,,,Jacob Mueller,Emily Yamashita,Michael Lee,>90,Morning,5
36a72cd3-aa28-4b6f-890f-7256ea06ac43,Outcall,Payments related,Payment related Queries,,da2f17ec-9b3e-454b-8b20-c426508b3d5a,,06/08/2023 10:22,06/08/2023 10:24,06-Aug-23,,,,,Timothy Scott,Zoe Yamamoto,William Kim,On Job Training,Morning,5
390b1722-4f7a-485b-b99e-19f622bfa8c7,Inbound,Order Related,Customer Requested Modifications,All god,3a142d3c-ae14-44f8-9f79-03c936217dc8,,06/08/2023 13:24,06/08/2023 13:25,06-Aug-23,,,,,Victoria Anderson,Wyatt Kim,Jennifer Nguyen,On Job Training,Morning,5
58131564-33e1-4da0-a595-053e85ae25dc,Inbound,Order Related,Delayed,Emphasis on intimate delivery ,99365175-7951-4566-8150-cb4feced014a,30/07/2023 05:56,05/08/2023 15:30,05/08/2023 15:32,05-Aug-23,BALESHWAR,Books & General merchandise,65,,Laura Smith,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,5
28bf6602-0890-4415-87b7-9496a44c178a,Inbound,Order Related,Order status enquiry,,4f7acc6d-8319-41ca-8e79-ad04881c8775,03/08/2023 11:58,04/08/2023 23:53,05/08/2023 10:01,05-Aug-23,PUNE,Electronics,999,,Kristin Campbell,Ethan Tan,Michael Lee,>90,Evening,4
a7d804bb-f240-443c-a99f-ff1b0ab8211d,Inbound,Order Related,Delayed,,ea8887fc-651f-422e-affc-28a594126118,,05/08/2023 13:12,05/08/2023 13:13,05-Aug-23,,,,,Russell Ramsey,Zoe Yamamoto,Emily Chen,>90,Afternoon,5
d331f76f-3126-4ee8-94c6-0ee4034e0f49,Inbound,Returns,Return request,,1bc69123-742c-40e1-920a-f4971c08a5b3,,05/08/2023 13:41,05/08/2023 13:46,05-Aug-23,,,,,Erin Smith MD,Evelyn Kimura,John Smith,0-30,Morning,5
6e5b40b6-dd4b-43eb-8a08-7db8efdd4b86,Inbound,Returns,Reverse Pickup Enquiry,,fca2ba39-2a68-40a4-af41-5f243d46be28,,06/08/2023 15:23,06/08/2023 15:24,06-Aug-23,,,,,Monique Andersen,Landon Tanaka,Emily Chen,>90,Split,5
d3b21b04-7989-4573-9255-41631c6349d1,Inbound,Order Related,Delayed,,88561292-24f3-4fdc-9565-4fa99d932a68,,05/08/2023 23:26,05/08/2023 23:30,05-Aug-23,,,,,Sheena Williams,Logan Lee,Emily Chen,0-30,Evening,5
bc8caad2-0dba-4a1e-93f4-21f7d6165313,Inbound,Order Related,Order status enquiry,,34638986-5e3b-4f43-9929-a264a2bfb097,,06/08/2023 12:27,06/08/2023 16:40,06-Aug-23,,,,,Michelle Williams,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1
7ffdf998-c177-4a06-aecc-e05ed4e6809c,Inbound,Order Related,Order status enquiry,,dd765ef7-bf8c-4bf2-997e-5a1922c1c9eb,,06/08/2023 14:22,06/08/2023 14:24,06-Aug-23,,,,,Amy Calderon,Elijah Yamaguchi,Michael Lee,31-60,Afternoon,5
4530a71f-0093-4ae1-b991-b321b3835527,Inbound,Returns,Reverse Pickup Enquiry,,ffe7ac5b-e960-43de-a5fc-f80df308a329,,06/08/2023 21:12,06/08/2023 21:14,06-Aug-23,,,,,Nicole Jones,Jackson Park,Michael Lee,31-60,Evening,5
3de51582-88b0-4ef4-8b0a-205e746033e8,Inbound,Returns,Reverse Pickup Enquiry,Excellent Customer care support service. So many Thanks to Shopzilla Customer care support Executive. ,65d78876-38f8-43eb-badc-a1adf8645af5,27/06/2023 21:01,06/08/2023 18:41,06/08/2023 18:44,06-Aug-23,SONEPUR,Electronics,3699,,Donald Jordan,Mia Patel,Emily Chen,>90,Evening,5
43e92642-8854-46b2-b6c7-be96e4b445db,Inbound,Returns,Reverse Pickup Enquiry,,fe60a183-3e76-427e-ad6f-7b503328e74e,,05/08/2023 09:23,06/08/2023 08:15,06-Aug-23,,,,,Joshua Watson,Noah Patel,Emily Chen,>90,Split,1
fe3a3693-59c7-4cc2-a8c9-dbc595ebbe22,Outcall,Payments related,Payment related Queries,,353e6f42-a26b-4549-8b7b-f659171df05e,,05/08/2023 11:30,05/08/2023 11:31,05-Aug-23,,,,,Summer Mitchell,Sophia Sato,John Smith,0-30,Morning,5
f2862726-6c63-4bb4-885f-e16ec293d3b9,Inbound,Order Related,Order status enquiry,,7349e825-0cb4-400f-86b6-2727f7f70ae7,04/08/2023 10:58,04/08/2023 16:50,06/08/2023 13:11,06-Aug-23,,Electronics,52990,,John Oneill,Aiden Patel,Olivia Tan,On Job Training,Evening,1
e7b3f69f-2467-4418-a2e9-7c4efa77c8d2,Inbound,Shopzilla Related,General Enquiry,,bc740490-3793-4f2c-be03-a3560b8eda72,,05/08/2023 20:37,05/08/2023 22:04,05-Aug-23,,,,,Matthew Callahan,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,5
c1671f2c-8141-4341-b42d-37c529aa5b23,Inbound,Refund Related,Refund Related Issues,Try to resolve the problem . Don\u2019t gave false assurance ,d7bbc8a7-1b2f-4bfd-9ee8-aa415684450d,,06/08/2023 17:34,06/08/2023 21:47,06-Aug-23,,,,,David Parker,Harper Wong,Emily Chen,31-60,Afternoon,1
2ad8443d-57e4-4c20-8e61-a01dc90c0b3c,Inbound,Returns,Return request,,e57689b3-3f94-4b3f-a936-7f57b2116514,,06/08/2023 21:31,06/08/2023 21:53,06-Aug-23,,,,,Ryan Jackson,Olivia Wang,Emily Chen,31-60,Evening,5
22dfefe3-0dff-4a89-b6fb-66c36d6a57af,Inbound,Shopzilla Related,General Enquiry,,efc239d1-2fac-4710-bcc1-7bc3f1dad3e4,,05/08/2023 11:55,05/08/2023 12:04,05-Aug-23,,,,,Mark Fitzpatrick,Carter Park,Jennifer Nguyen,On Job Training,Morning,1
77ee86ef-cfc5-452c-9f44-5c173ff5cea6,Inbound,Returns,Reverse Pickup Enquiry,Return product not received properly due to pickup man not calling and cancel the process ,4e282d68-e816-4424-9adc-e6539dc7a36e,,06/08/2023 19:35,06/08/2023 20:33,06-Aug-23,,,,,Kayla Lewis,Ava Wong,William Kim,On Job Training,Evening,5
22a854d4-bd1b-4e29-945d-d6785c4c0b5f,Inbound,Order Related,Delayed,,d021b1b0-dd52-4150-86a0-793257ea16c1,24/07/2023 11:33,05/08/2023 20:04,06/08/2023 16:06,06-Aug-23,HABRA,Books & General merchandise,266,,Eric Bowen,Amelia Tanaka,Michael Lee,31-60,Evening,1
c12430e0-1941-46ce-9f0c-114cc4ea1f5c,Email,Returns,Reverse Pickup Enquiry,Good ,bd6f1c35-7684-4d86-9a56-6e289358c8a8,16/07/2023 09:58,04/08/2023 15:56,05/08/2023 13:31,05-Aug-23,SARAN,Home,5499,,Virginia Collins,Charlotte Suzuki,William Kim,On Job Training,Morning,4
dd84d9c7-f7ab-48b2-94a1-f1986a9f28f3,Inbound,Returns,Reverse Pickup Enquiry,Very good ,13aefcef-4715-434c-83fe-7fcc1a2b06ce,,05/08/2023 09:00,06/08/2023 15:22,06-Aug-23,,,,,Emily Mckenzie,Amelia Tanaka,Emily Chen,>90,Split,5
67f5a8de-f708-46e8-929e-c457263deb99,Inbound,Product Queries,Product Specific Information,,11c4d181-1740-41c3-afa4-823d3f750599,,05/08/2023 12:20,05/08/2023 12:35,05-Aug-23,,,,,Cory Collins,Mia Yamamoto,Emily Chen,>90,Evening,5
08fed231-6da0-40e8-8c20-c6420e8a3ccd,Inbound,Returns,Missing,Okay thank ,26195b3f-24ba-4c66-8ea8-6ee2d084f52b,,06/08/2023 13:07,06/08/2023 13:13,06-Aug-23,,,,,Kimberly Carter,Scarlett Chen,John Smith,0-30,Morning,1
15dacde3-e559-41b6-a1b5-4b61647672cc,Inbound,Returns,Return request,Very nice ????,a4e825bc-0a0f-4eaf-bbcc-974550c53201,10/07/2023 22:38,05/08/2023 16:19,05/08/2023 16:23,05-Aug-23,KHAGARIA,Electronics,1999,,Debbie Johnson,Emily Yamashita,Michael Lee,>90,Morning,5
66ccb653-78ff-444d-a892-e7bfef8e890a,Inbound,Returns,Reverse Pickup Enquiry,,14d7f545-5761-4d5d-a28d-78353c4e132f,,05/08/2023 11:21,05/08/2023 11:28,05-Aug-23,,,,,Penny Bradley,Wyatt Kim,Jennifer Nguyen,On Job Training,Morning,1
1dc9d36e-f5e5-4942-a306-d0915979d084,Outcall,Cancellation,Return cancellation,Very bad experience ,094f42ac-f316-459d-8bda-5b7c8366bf3b,,05/08/2023 12:07,05/08/2023 12:35,05-Aug-23,,,,174,Kathleen Williams,Mason Gupta,Olivia Tan,>90,Morning,1
caa7ad46-6765-4499-b9e3-f31fd11136b5,Inbound,Returns,Reverse Pickup Enquiry,He was talking like he is doing favour on me,78856114-e4a4-4ad0-8712-d22823f8e282,,06/08/2023 21:35,06/08/2023 21:41,06-Aug-23,,,,,Edward Dalton,Wyatt Kim,Michael Lee,31-60,Afternoon,1
54c2bc76-d07c-4549-808b-f847c8d0855f,Inbound,Returns,Reverse Pickup Enquiry,,41c7831e-21f7-4898-a650-642bf5ecd0d2,,06/08/2023 17:34,06/08/2023 21:35,06-Aug-23,,,,,Ashley Dunlap,Aiden Patel,Olivia Tan,On Job Training,Evening,5
ec9b9775-28b5-48f8-afaf-68ee90b499da,Inbound,Returns,Reverse Pickup Enquiry,???? ??,737556ef-ccc2-44cb-b5c9-4782efb75526,,06/08/2023 18:09,06/08/2023 18:17,06-Aug-23,,,,,Samantha Warner,Emily Yamashita,John Smith,>90,Morning,5
b83a7827-df67-458f-8612-810c96b4c685,Inbound,Order Related,Installation/demo,My issue is still not resolved. I asked to share information about the product's customer support and I'm still waiting.,6c1fd02c-b173-4289-b5ad-1dba6bb0c30b,,06/08/2023 19:48,06/08/2023 20:42,06-Aug-23,,,,,Nicole Miranda,Charlotte Suzuki,Olivia Tan,>90,Morning,4
14034dde-ad4a-4f5d-82a3-fc3e35cf63cd,Inbound,Product Queries,Product Specific Information,,10a1aaf5-080b-4de4-9def-c56b224852f6,,03/08/2023 18:33,05/08/2023 13:56,05-Aug-23,,,,,Christine Lewis,Emma Park,John Smith,31-60,Afternoon,5
b10b4321-11f7-46ed-9ff1-78cc614b4d1b,Inbound,Returns,Reverse Pickup Enquiry,Thank you.,01fd8254-6a46-4798-8f38-364060fd40ea,,05/08/2023 22:44,05/08/2023 22:48,05-Aug-23,,,,,Brittany Thornton,Ethan Nakamura,Emily Chen,0-30,Evening,5
e377154e-985e-45ea-a214-a5a37c151484,Outcall,Returns,Reverse Pickup Enquiry,Worst service will not purchase anything again in future ,58fa66da-8439-438a-8a50-100cd85290fe,,06/08/2023 07:44,06/08/2023 07:47,06-Aug-23,,,,,Pamela Perez,Zoe Yamamoto,John Smith,>90,Morning,1
584f88d7-ff5e-4d41-b9a2-140462dab729,Email,Order Related,Installation/demo,,e5aac4c1-b258-423a-9c53-bb2a6360a87d,,05/08/2023 19:48,05/08/2023 20:13,05-Aug-23,,,,,Anthony Hayes,Madison Kim,Emily Chen,>90,Split,3
054d158d-d610-476f-bcef-c9586e337885,Inbound,Order Related,Invoice request,,d616e3d1-dcf8-40f6-8463-b03d5b0ee862,,05/08/2023 19:55,05/08/2023 20:05,05-Aug-23,,,,,James Blackwell,Jackson Park,William Kim,On Job Training,Evening,1
eac3e839-10ec-4335-a0f8-ce0e1c4abe46,Inbound,Shopzilla Related,General Enquiry,,8612476c-13a0-474a-b919-cb28009ebd0f,,06/08/2023 00:39,06/08/2023 00:46,06-Aug-23,,,,,Alyssa Mcpherson,Brayden Wong,Michael Lee,>90,Afternoon,5
23b43be3-1f2e-4521-b3b8-ae8921411306,Inbound,Payments related,Online Payment Issues,,9da849f2-7135-4bcb-8eb8-e7774072593b,,06/08/2023 16:52,06/08/2023 16:54,06-Aug-23,,,,,Michele Kramer,William Park,John Smith,61-90,Evening,5
0af75c81-ddff-492b-92db-ac0774b9addd,Outcall,Returns,Missing,,d3810cab-c9e1-4bd8-bac2-f1dc250e0b47,,06/08/2023 18:31,06/08/2023 18:32,06-Aug-23,,,,,Dakota Collins,Logan Lee,Emily Chen,61-90,Evening,5
6ef56adf-8c05-4c3c-bb8a-bd072641f7f0,Inbound,Returns,Reverse Pickup Enquiry,,13a4eaec-80b7-46aa-8b58-c59607e3bab5,,06/08/2023 20:10,06/08/2023 20:12,06-Aug-23,,,,,Andrea Suarez,Ethan Tan,Michael Lee,>90,Evening,5
78d88967-6172-42f6-9e2e-dab6d19160fd,Inbound,Returns,Damaged,,aab1c17d-18b8-4ed2-9eae-dc4c34d13818,,06/08/2023 16:21,06/08/2023 16:44,06-Aug-23,,,,,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening,5
4c5542c3-cef8-4fd1-a887-d973f0fdc8b2,Inbound,Returns,Reverse Pickup Enquiry,,fa3fa0d0-e92a-4ab0-8a76-639920b695bd,,05/08/2023 21:53,05/08/2023 21:57,05-Aug-23,,,,,Christina Lewis,Aiden Patel,John Smith,>90,Evening,5
0bf26d68-ff3b-4823-ad88-94ccd4200850,Inbound,Returns,Reverse Pickup Enquiry,,4088abca-d5fe-4f88-8e9a-9a95d02c23db,,06/08/2023 00:21,06/08/2023 08:18,06-Aug-23,,,,,Thomas Lewis,Aiden Patel,John Smith,31-60,Morning,5
b477828f-1396-449b-9147-a8c4420f46f3,Inbound,Returns,Reverse Pickup Enquiry,,e8a0ddab-55d8-4e35-9642-ca3d6d7ce0f5,,06/08/2023 07:45,06/08/2023 07:49,06-Aug-23,,,,,Mark Wilson,Scarlett Chen,John Smith,0-30,Morning,4
1d1e1efe-2aa4-408b-b9ca-7418be1c6220,Inbound,Returns,Service Centres Related,,0f67f0bb-7a18-4496-9ace-deb964ad5cde,,06/08/2023 13:12,06/08/2023 13:48,06-Aug-23,,,,,Kenneth Martin,Aiden Patel,John Smith,31-60,Morning,5
ce230aff-947b-4db2-8d3a-68fbbad52b25,Inbound,Refund Related,Refund Related Issues,Achha se bat ki ,ad3b1623-d88f-43de-8b09-dff5a1fc6428,,06/08/2023 19:04,06/08/2023 19:05,06-Aug-23,,,,,Allen Bowers,Olivia Wang,John Smith,>90,Evening,5
cb70172c-c25e-45ba-96d6-975a971c400e,Inbound,Order Related,Installation/demo,,0bebf286-4682-4110-bad8-f2bc60685386,,06/08/2023 22:59,06/08/2023 23:03,06-Aug-23,,,,,Paul Preston,Noah Patel,Michael Lee,31-60,Evening,3
0bc333ff-64ab-4860-b7ba-f052c40336f1,Inbound,Order Related,Invoice request,,cecdcac3-7838-4787-aab6-933ca2e26fd4,,05/08/2023 13:35,05/08/2023 13:42,05-Aug-23,,,,,Melvin Pace,Emma Park,John Smith,31-60,Morning,5
195e54da-7a2d-44ed-8557-b696b35af759,Inbound,Order Related,Customer Requested Modifications,Good??,e42c28dd-4081-48c8-a252-c97b82b21307,,05/08/2023 20:42,06/08/2023 07:01,06-Aug-23,,,,,Mary Ross,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,5
f9d25524-6f84-4189-98b2-ac6bd4edb3fe,Inbound,Order Related,Order status enquiry,,3b23dab1-fc56-44ac-b1f5-5df7d864e945,,05/08/2023 21:55,05/08/2023 22:05,05-Aug-23,,,,,Michael Perez,Emma Park,Jennifer Nguyen,On Job Training,Evening,4
4567b1f6-ea6a-4481-a3a5-da061b211c95,Inbound,Returns,Reverse Pickup Enquiry,,2f939942-a3c8-49aa-bdda-c2915e98822b,,06/08/2023 09:55,06/08/2023 09:56,06-Aug-23,,,,,Mike Fields,Madison Kim,John Smith,>90,Split,5
62148e30-c0fb-4384-860a-f46d90c5e9dc,Inbound,Offers & Cashback,Other Cashback,,c020149c-d82a-461b-b681-3ddd257e4fb8,,06/08/2023 14:07,06/08/2023 18:24,06-Aug-23,,,,,David Garcia,Sophia Sato,John Smith,>90,Split,5
026b9d12-a805-4349-b66d-b69f1e822d09,Inbound,Refund Related,Refund Related Issues,,66fa5009-85d4-45b0-9027-ecfd76e4c7b4,25/06/2023 13:22,04/08/2023 16:03,05/08/2023 09:54,05-Aug-23,DUTTAPUKUR,LifeStyle,2324,,Aaron Edwards,Mia Patel,Emily Chen,61-90,Evening,1
fa11a662-68e7-4660-b34d-6dac729bcc56,Inbound,Order Related,Delayed,Not solved problem ,46e1a2d8-2fb4-4fbf-a5b3-cd96b1947747,22/02/2023 20:59,05/08/2023 16:48,05/08/2023 17:59,05-Aug-23,AHMEDABAD,LifeStyle,447,,Courtney Richardson,Logan Lee,Emily Chen,61-90,Evening,5
e00f2649-3324-4e81-9a06-6c1806f267b7,Inbound,Order Related,Seller Cancelled Order,,ff6392ae-58f2-4306-b0bc-e729a9ce2268,,05/08/2023 01:18,05/08/2023 07:06,05-Aug-23,,,,,Michelle Reeves,Mia Patel,Emily Chen,>90,Evening,1
499ddd60-c597-4d88-9eb0-2afd619950b4,Inbound,Payments related,Payment related Queries,Nice ,4a9d883d-80a5-4725-90d1-59eb031b1a4b,,05/08/2023 11:47,05/08/2023 11:50,05-Aug-23,,,,,Steven Fox,Zoe Yamamoto,John Smith,>90,Morning,5
17794188-22a0-4cca-a003-0e8406eac615,Inbound,Returns,Missing,I am also a customer support thank you for helping me guru ,b65bfedc-1f02-405d-8bf8-fc1c3546903c,,05/08/2023 20:06,05/08/2023 20:09,05-Aug-23,,,,,Carla Morgan,Nathan Patel,Emily Chen,0-30,Evening,5
30ccc217-cce0-4986-b41f-e1c228a2d4db,Inbound,Product Queries,Product Specific Information,,eaedbbeb-10d1-4cb5-bf48-b42633ab129e,,05/08/2023 20:47,05/08/2023 20:50,05-Aug-23,,,,,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,Evening,5
2896f251-e103-468d-b45c-277d74f48c0f,Inbound,Returns,Technician Visit,Good,9b95bfa7-4b42-42c1-9c0b-e708c55b12b7,,06/08/2023 08:36,06/08/2023 08:39,06-Aug-23,,,,,Kimberly Medina,Lily Chen,Michael Lee,>90,Morning,5
d1fe1601-d25b-4214-b3b9-6b3f7dbecc4c,Inbound,Shopzilla Related,General Enquiry,,f3405b10-1de6-4ded-ad8e-560b6e10ec9c,,06/08/2023 10:10,06/08/2023 10:12,06-Aug-23,,,,,Sandra Richardson,Amelia Tanaka,Emily Chen,>90,Morning,5
a8eb1bec-d647-4ffc-853b-b7884401275c,Outcall,Returns,Reverse Pickup Enquiry,,db9aca3b-387a-4442-83d1-3687a82cd10c,,06/08/2023 10:50,06/08/2023 18:43,06-Aug-23,,,,,Oscar Mcdowell,Amelia Tanaka,Emily Chen,>90,Split,1
722993ce-d43c-4e5e-b429-f9a96fed285c,Inbound,Returns,Reverse Pickup Enquiry,Iam happy ,13b0f8e0-1944-471b-91ca-c58c7611d81e,,06/08/2023 17:50,06/08/2023 17:53,06-Aug-23,,,,,Stacey Clark,Zoe Yamamoto,John Smith,>90,Afternoon,5
248f3cbd-5047-430c-9c62-4b9275ca0ca0,Inbound,Order Related,Customer Requested Modifications,,50e57e94-f9ee-460b-af2d-77cacc641858,,06/08/2023 10:39,06/08/2023 11:02,06-Aug-23,,,,,Timothy Huber,Sophia Sato,John Smith,0-30,Morning,4
cb18a9a4-7a38-410e-ad3c-d10bed21677e,Inbound,Returns,Reverse Pickup Enquiry,,a15905c1-cc78-4d88-b031-de665f37ab66,,06/08/2023 11:28,06/08/2023 11:30,06-Aug-23,,,,,Mark Gonzalez,Amelia Tanaka,Emily Chen,>90,Morning,5
7487e9e5-7d4a-41d7-bd44-8f5c9ce97bf5,Outcall,Returns,Return request,I have been charged a return fee of Rs 75 for my current order that is returned in which I wanted a size exchange. This charges were applied for maximum returns exceeded in April month and it's still continued till August month returns. I Just need to know how long I am going to get charged for any returns done henceforth. I do not wish to continue using this app.,2b44ecb0-0ee0-4634-9d5b-7a8be081c406,,06/08/2023 17:59,06/08/2023 18:01,06-Aug-23,,,,,Kevin Lane,Olivia Wang,John Smith,>90,Evening,3
c2a4c7f1-9713-49fd-8962-ef1138533402,Inbound,Returns,Return request,Nothing ,25e77a59-0f04-471a-8c14-6113e8b4d03a,,06/08/2023 01:13,06/08/2023 08:20,06-Aug-23,,,,,Kimberly Bryan,Emily Yamashita,Michael Lee,31-60,Morning,4
d5844411-2009-48e0-badb-afc194262795,Inbound,Returns,Return request,Ok,1866e3fe-afa9-42b1-abde-56542978e3a3,,05/08/2023 14:48,05/08/2023 15:05,05-Aug-23,,,,,Stacey Miller,Emma Park,John Smith,>90,Afternoon,4
9d464971-f9b9-4a89-83cc-959f50f15dbc,Inbound,Product Queries,Product Specific Information,Ok,fa4adb95-d62a-44a7-ba88-7152f23484cb,,05/08/2023 22:29,05/08/2023 22:53,05-Aug-23,,,,,Scott Sutton,Jackson Park,Michael Lee,31-60,Evening,5
a3746f02-4307-48c7-a6a9-be11d6eecc7f,Inbound,Returns,Return request,,24e16e3e-2312-443b-b75d-6c9f9847a444,,06/08/2023 17:46,06/08/2023 18:03,06-Aug-23,,,,,Andrea Peterson,Nathan Patel,Michael Lee,>90,Afternoon,5
f840611c-4f7b-45c0-a903-eded87e8f301,Inbound,Order Related,Delayed,Nedd to improve in courier service ,9333373d-b03b-4add-902b-a6d0363e56a2,,06/08/2023 17:07,06/08/2023 17:08,06-Aug-23,,,,,Claudia Massey,Jacob Sato,Emily Chen,61-90,Evening,4
f272f635-2b4d-47ac-b2e8-7c84329d2c78,Inbound,Returns,Reverse Pickup Enquiry,,0ee3eda9-59e2-4650-aa01-95c3d52baecc,,06/08/2023 13:03,06/08/2023 13:31,06-Aug-23,,,,,Amanda Sloan,Elijah Yamaguchi,John Smith,>90,Evening,5
3fbe24c2-5b70-43cc-8c64-e2894a90ac2c,Email,Cancellation,Not Needed,,d25dc722-28a3-428c-a0e4-19ba2e672eb3,,05/08/2023 23:44,06/08/2023 07:17,06-Aug-23,,,,,Sean Walters,Jacob Sato,Emily Chen,0-30,Evening,1
b227e05c-2f03-4bee-9018-940b51bbaa9f,Outcall,Order Related,Order status enquiry,,884301fd-7389-459d-81b0-721ac1d7d4a5,,06/08/2023 18:05,06/08/2023 18:06,06-Aug-23,,,,,Ashley Ward,Carter Park,Jennifer Nguyen,On Job Training,Evening,5
467a7080-c744-43a5-a156-79856339c054,Inbound,Returns,Return request,Please have a direct customer care number instead of requesting a call back to speak to an executive.,e831d781-a0d5-42df-a342-fc04a292f05b,,05/08/2023 23:01,05/08/2023 23:44,05-Aug-23,,,,,Aaron Edwards,Mia Patel,Emily Chen,61-90,Evening,5
882d6979-86c3-4872-a7b4-3cf26bfb994f,Inbound,Returns,Damaged,,872df638-530d-445e-89dc-8ea9fc6aad2e,,06/08/2023 16:26,06/08/2023 16:35,06-Aug-23,,,,,Mary Smith,Charlotte Suzuki,Olivia Tan,>90,Morning,4
e911cce9-9fc4-48d4-a5c2-00d26afaeb1f,Inbound,Cancellation,Not Needed,Stupid customer service ,8d3f17ea-76b7-4da9-8d1c-6492c30d7150,24/07/2023 00:24,06/08/2023 03:55,06/08/2023 05:22,06-Aug-23,CHENNAI,Furniture,8498,,Cody Nielsen,Emily Yamashita,Michael Lee,61-90,Morning,1
fddc3ae4-ae6a-4c37-afef-83dd433ef85b,Inbound,Order Related,Order status enquiry,,e03c4baf-ccfd-4b7d-89a2-c7128edb8a50,,05/08/2023 12:10,05/08/2023 12:54,05-Aug-23,,,,,Frederick Cook,Scarlett Chen,John Smith,0-30,Morning,5
5add25a1-3efe-4d49-b137-1e09ac1c212d,Inbound,Returns,Fraudulent User,,e495e20f-904f-4c20-a170-c65a7330ce06,,05/08/2023 16:33,05/08/2023 16:35,05-Aug-23,,,,,Mackenzie Phillips,Emma Park,John Smith,31-60,Morning,4
09133a2d-2afc-43a7-9437-ab8aef5191d0,Inbound,Returns,Service Centres Related,,eb270f4c-603a-4da4-b973-f0e688bade4c,,05/08/2023 17:50,06/08/2023 13:01,06-Aug-23,,,,,Mary Johnston,Zoe Yamamoto,John Smith,>90,Afternoon,5
0ccc8803-553f-42ef-915a-3740e9818130,Outcall,Returns,Exchange / Replacement,I request Shopzilla to train the customer support executive for better understanding of customer's value. ,08dc4a5e-556f-46e2-b343-88245de8515d,,05/08/2023 20:18,05/08/2023 20:27,05-Aug-23,,,,,Kathryn Jones,Ethan Nakamura,Emily Chen,0-30,Evening,5
d41401b8-bee1-4e74-bc0e-69a7d94ac669,Inbound,Feedback,UnProfessional Behaviour,,9a3f2a68-311f-457b-885f-719330ba2c2e,,06/08/2023 12:17,06/08/2023 14:45,06-Aug-23,,,,,Michael Johnson,Nathan Patel,Michael Lee,>90,Split,2
e8710bee-bd7d-4d4f-ab56-1332b483714f,Inbound,Returns,Reverse Pickup Enquiry,,2efaa55f-646a-4e5f-8704-922c59663e5d,,06/08/2023 14:14,06/08/2023 21:10,06-Aug-23,,,,,Brett Smith,Dylan Kim,Michael Lee,>90,Morning,5
4f2d5179-7eb1-4533-9467-2dc76e5b322e,Inbound,Order Related,Delayed,,b973f16e-9954-48d3-9896-cfefb0625512,,06/08/2023 21:51,06/08/2023 22:17,06-Aug-23,,,,,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,5
986ef653-a58a-4d73-9351-a25d3eae0700,Inbound,Feedback,UnProfessional Behaviour,,29573e63-5db7-4fb9-a17c-84f69f87c765,,05/08/2023 15:36,05/08/2023 15:41,05-Aug-23,,,,,Shelly Huber,William Park,John Smith,61-90,Evening,5
83f880a6-3e3e-48ef-8eb1-54c54568ccdd,Inbound,Order Related,Order status enquiry,Understand costomers query and problems,a12271a7-fa42-4c04-8f66-5a9c7213937a,,06/08/2023 15:58,06/08/2023 17:07,06-Aug-23,,,,,Brent Palmer,Jacob Sato,Jennifer Nguyen,On Job Training,Morning,5
39a5a2f7-167e-470b-869d-a2a8444cdf45,Inbound,Returns,Reverse Pickup Enquiry,,a4b3ccca-b80b-47da-b37f-d244a1b4f304,,05/08/2023 23:41,05/08/2023 23:46,05-Aug-23,,,,,Kevin Scott,Aiden Patel,John Smith,>90,Evening,5
2ff8f705-fdd2-43e9-a63c-3d24381929cd,Inbound,Payments related,Wallet related,,ce6134ad-e0ac-4be0-a385-65e519265409,,06/08/2023 00:27,06/08/2023 00:39,06-Aug-23,,,,,Jacob Arnold,William Park,John Smith,61-90,Evening,5
b12220cc-0a5c-4656-b846-4dd3e425d1d3,Inbound,Returns,Reverse Pickup Enquiry,Solution ,7b8fdbdf-3fd7-489a-a4fb-2ae9a5ec3eee,,06/08/2023 11:04,06/08/2023 11:28,06-Aug-23,,,,,Debra Brown,Zoe Yamamoto,John Smith,>90,Morning,5
08c06f45-253f-4332-b7fd-5e19a26bddf9,Inbound,Returns,Wrong,,15e12ca5-81f3-4f2b-bb49-106d05b4d0fb,28/07/2023 03:19,04/08/2023 16:50,05/08/2023 03:14,05-Aug-23,PANVEL,Mobile,1535,,Craig Henderson,Brayden Wong,John Smith,>90,Evening,5
